,Order Quantity,Unit Cost,Unit Price,Cost,Revenue
19079,15.0,7.0,9.0,105.0,134
19080,13.0,7.0,9.0,91.0,116
19081,15.0,7.0,9.0,105.0,134
19082,29.0,7.0,9.0,203.0,258
19083,31.0,7.0,9.0,217.0,276
19084,27.0,7.0,9.0,189.0,241
19085,27.0,7.0,9.0,189.0,241
19086,20.0,7.0,9.0,140.0,176
19087,21.0,7.0,9.0,147.0,185
19088,29.0,7.0,9.0,203.0,256
19089,29.0,7.0,9.0,203.0,256
19090,15.0,7.0,9.0,105.0,132
19091,13.0,7.0,9.0,91.0,115
19092,12.0,7.0,9.0,84.0,106
19093,12.0,7.0,9.0,84.0,106
19094,3.0,7.0,9.0,21.0,25
19095,1.0,7.0,9.0,7.0,8
19096,21.0,7.0,9.0,147.0,155
19097,22.0,7.0,9.0,154.0,162
19098,5.0,7.0,9.0,35.0,35
19099,3.0,7.0,9.0,21.0,21
19100,18.0,7.0,9.0,126.0,126
19101,20.0,7.0,9.0,140.0,140
19102,1.0,7.0,9.0,7.0,7
19103,2.0,7.0,9.0,14.0,14
19104,22.0,7.0,9.0,154.0,194
19105,20.0,7.0,9.0,140.0,176
19106,14.0,7.0,9.0,98.0,123
19107,12.0,7.0,9.0,84.0,106
19108,27.0,7.0,9.0,189.0,238
19109,28.0,7.0,9.0,196.0,247
19110,2.0,7.0,9.0,14.0,18
19111,1.0,7.0,9.0,7.0,9
19112,25.0,7.0,9.0,175.0,223
19113,22.0,7.0,9.0,154.0,196
19114,12.0,7.0,9.0,84.0,107
19115,12.0,7.0,9.0,84.0,107
19116,19.0,7.0,9.0,133.0,169
19117,19.0,7.0,9.0,133.0,169
19118,1.0,7.0,9.0,7.0,9
19119,2.0,7.0,9.0,14.0,18
19120,22.0,7.0,9.0,154.0,154
19121,20.0,7.0,9.0,140.0,140
19122,23.0,7.0,9.0,161.0,161
19123,23.0,7.0,9.0,161.0,161
19124,27.0,7.0,9.0,189.0,190
19125,29.0,7.0,9.0,203.0,204
19126,26.0,7.0,9.0,182.0,183
19127,27.0,7.0,9.0,189.0,190
19128,20.0,7.0,9.0,140.0,140
19129,18.0,7.0,9.0,126.0,126
19130,15.0,7.0,9.0,105.0,113
19131,12.0,7.0,9.0,84.0,91
19132,29.0,7.0,9.0,203.0,219
19133,28.0,7.0,9.0,196.0,212
19134,7.0,7.0,9.0,49.0,53
19135,7.0,7.0,9.0,49.0,53
19136,20.0,7.0,9.0,140.0,157
19137,18.0,7.0,9.0,126.0,141
19138,23.0,7.0,9.0,161.0,203
19139,25.0,7.0,9.0,175.0,221
19140,9.0,7.0,9.0,63.0,79
19141,8.0,7.0,9.0,56.0,71
19142,16.0,7.0,9.0,112.0,141
19143,13.0,7.0,9.0,91.0,115
19144,9.0,7.0,9.0,63.0,79
19145,11.0,7.0,9.0,77.0,97
19146,5.0,7.0,9.0,35.0,44
19147,7.0,7.0,9.0,49.0,62
19148,5.0,7.0,9.0,35.0,44
19149,6.0,7.0,9.0,42.0,53
19150,14.0,7.0,9.0,98.0,123
19151,14.0,7.0,9.0,98.0,123
19152,26.0,7.0,9.0,182.0,232
19153,28.0,7.0,9.0,196.0,249
19154,11.0,7.0,9.0,77.0,98
19155,9.0,7.0,9.0,63.0,80
19156,20.0,7.0,9.0,140.0,142
19157,18.0,7.0,9.0,126.0,128
19158,4.0,7.0,9.0,28.0,28
19159,3.0,7.0,9.0,21.0,21
19160,13.0,7.0,9.0,91.0,91
19161,14.0,7.0,9.0,98.0,98
19162,3.0,7.0,9.0,21.0,26
19163,2.0,7.0,9.0,14.0,18
19164,29.0,7.0,9.0,203.0,224
19165,29.0,7.0,9.0,203.0,224
19166,15.0,7.0,9.0,105.0,116
19167,15.0,7.0,9.0,105.0,116
19168,5.0,7.0,9.0,35.0,39
19169,5.0,7.0,9.0,35.0,39
19170,16.0,7.0,9.0,112.0,124
19171,13.0,7.0,9.0,91.0,101
19172,25.0,7.0,9.0,175.0,221
19173,24.0,7.0,9.0,168.0,212
19174,12.0,7.0,9.0,84.0,106
19175,14.0,7.0,9.0,98.0,123
19176,3.0,7.0,9.0,21.0,23
19177,5.0,7.0,9.0,35.0,39
19178,19.0,7.0,9.0,133.0,168
19179,21.0,7.0,9.0,147.0,185
19180,27.0,7.0,9.0,189.0,238
19181,25.0,7.0,9.0,175.0,221
19182,16.0,7.0,9.0,112.0,141
19183,14.0,7.0,9.0,98.0,123
19184,18.0,7.0,9.0,126.0,159
19185,17.0,7.0,9.0,119.0,150
19186,20.0,7.0,9.0,140.0,176
19187,21.0,7.0,9.0,147.0,185
19188,18.0,7.0,9.0,126.0,159
19189,18.0,7.0,9.0,126.0,159
19190,26.0,7.0,9.0,182.0,232
19191,23.0,7.0,9.0,161.0,205
19192,11.0,7.0,9.0,77.0,92
19193,13.0,7.0,9.0,91.0,109
19194,30.0,7.0,9.0,210.0,259
19195,28.0,7.0,9.0,196.0,242
19196,17.0,7.0,9.0,119.0,147
19197,19.0,7.0,9.0,133.0,164
19198,17.0,7.0,9.0,119.0,147
19199,19.0,7.0,9.0,133.0,164
19200,6.0,7.0,9.0,42.0,52
19201,5.0,7.0,9.0,35.0,43
19202,26.0,7.0,9.0,182.0,225
19203,26.0,7.0,9.0,182.0,225
19204,15.0,7.0,9.0,105.0,130
19205,15.0,7.0,9.0,105.0,130
19206,1.0,7.0,9.0,7.0,9
19207,1.0,7.0,9.0,7.0,9
19208,30.0,7.0,9.0,210.0,259
19209,29.0,7.0,9.0,203.0,251
19210,28.0,7.0,9.0,196.0,222
19211,26.0,7.0,9.0,182.0,206
19212,21.0,7.0,9.0,147.0,181
19213,18.0,7.0,9.0,126.0,156
19214,6.0,7.0,9.0,42.0,52
19215,4.0,7.0,9.0,28.0,35
19216,30.0,7.0,9.0,210.0,259
19217,28.0,7.0,9.0,196.0,242
19218,21.0,7.0,9.0,147.0,181
19219,22.0,7.0,9.0,154.0,190
19220,3.0,7.0,9.0,21.0,26
19221,2.0,7.0,9.0,14.0,17
19222,3.0,7.0,9.0,21.0,26
19223,1.0,7.0,9.0,7.0,9
19224,18.0,7.0,9.0,126.0,156
19225,16.0,7.0,9.0,112.0,138
19226,15.0,7.0,9.0,105.0,117
19227,13.0,7.0,9.0,91.0,102
19228,17.0,7.0,9.0,119.0,133
19229,19.0,7.0,9.0,133.0,149
19230,7.0,7.0,9.0,49.0,55
19231,4.0,7.0,9.0,28.0,31
19232,28.0,7.0,9.0,196.0,219
19233,26.0,7.0,9.0,182.0,204
19234,7.0,7.0,9.0,49.0,55
19235,6.0,7.0,9.0,42.0,47
19236,15.0,7.0,9.0,105.0,117
19237,14.0,7.0,9.0,98.0,110
19238,30.0,7.0,9.0,210.0,235
19239,31.0,7.0,9.0,217.0,243
19240,27.0,7.0,9.0,189.0,211
19241,24.0,7.0,9.0,168.0,188
19242,7.0,7.0,9.0,49.0,55
19243,9.0,7.0,9.0,63.0,70
19244,20.0,7.0,9.0,140.0,157
19245,20.0,7.0,9.0,140.0,157
19246,13.0,7.0,9.0,91.0,102
19247,11.0,7.0,9.0,77.0,86
19248,22.0,7.0,9.0,154.0,172
19249,20.0,7.0,9.0,140.0,157
19250,24.0,7.0,9.0,168.0,181
19251,21.0,7.0,9.0,147.0,159
19252,21.0,7.0,9.0,147.0,159
19253,18.0,7.0,9.0,126.0,136
19254,19.0,7.0,9.0,133.0,144
19255,19.0,7.0,9.0,133.0,144
19256,18.0,7.0,9.0,126.0,136
19257,15.0,7.0,9.0,105.0,113
19258,21.0,7.0,9.0,147.0,163
19259,19.0,7.0,9.0,133.0,147
19260,5.0,7.0,9.0,35.0,39
19261,3.0,7.0,9.0,21.0,23
19262,16.0,7.0,9.0,112.0,141
19263,14.0,7.0,9.0,98.0,123
19264,15.0,7.0,9.0,105.0,132
19265,14.0,7.0,9.0,98.0,123
19266,14.0,7.0,9.0,98.0,123
19267,13.0,7.0,9.0,91.0,115
19268,20.0,7.0,9.0,140.0,176
19269,22.0,7.0,9.0,154.0,194
19270,29.0,7.0,9.0,203.0,214
19271,30.0,7.0,9.0,210.0,221
19272,26.0,7.0,9.0,182.0,229
19273,27.0,7.0,9.0,189.0,238
19274,9.0,7.0,9.0,63.0,79
19275,8.0,7.0,9.0,56.0,71
19276,25.0,7.0,9.0,175.0,221
19277,22.0,7.0,9.0,154.0,194
19278,9.0,7.0,9.0,63.0,79
19279,9.0,7.0,9.0,63.0,79
19280,2.0,7.0,9.0,14.0,18
19281,1.0,7.0,9.0,7.0,9
19282,29.0,7.0,9.0,203.0,256
19283,28.0,7.0,9.0,196.0,247
19284,22.0,7.0,9.0,154.0,194
19285,19.0,7.0,9.0,133.0,168
19286,15.0,7.0,9.0,105.0,132
19287,12.0,7.0,9.0,84.0,106
19288,22.0,7.0,9.0,154.0,176
19289,19.0,7.0,9.0,133.0,152
19290,17.0,7.0,9.0,119.0,136
19291,15.0,7.0,9.0,105.0,120
19292,21.0,7.0,9.0,147.0,187
19293,20.0,7.0,9.0,140.0,178
19294,3.0,7.0,9.0,21.0,26
19295,4.0,7.0,9.0,28.0,35
19296,27.0,7.0,9.0,189.0,199
19297,28.0,7.0,9.0,196.0,207
19298,13.0,7.0,9.0,91.0,109
19299,15.0,7.0,9.0,105.0,126
19300,28.0,7.0,9.0,196.0,234
19301,26.0,7.0,9.0,182.0,218
19302,21.0,7.0,9.0,147.0,176
19303,19.0,7.0,9.0,133.0,159
19304,25.0,7.0,9.0,175.0,209
19305,23.0,7.0,9.0,161.0,193
19306,30.0,7.0,9.0,210.0,205
19307,30.0,7.0,9.0,210.0,205
19308,14.0,7.0,9.0,98.0,103
19309,13.0,7.0,9.0,91.0,96
19310,22.0,7.0,9.0,154.0,172
19311,23.0,7.0,9.0,161.0,180
19312,10.0,7.0,9.0,70.0,78
19313,8.0,7.0,9.0,56.0,63
19314,24.0,7.0,9.0,168.0,188
19315,23.0,7.0,9.0,161.0,180
19316,15.0,7.0,9.0,105.0,134
19317,16.0,7.0,9.0,112.0,143
19318,21.0,7.0,9.0,147.0,185
19319,20.0,7.0,9.0,140.0,176
19320,17.0,7.0,9.0,119.0,150
19321,19.0,7.0,9.0,133.0,168
19322,10.0,7.0,9.0,70.0,88
19323,11.0,7.0,9.0,77.0,97
19324,3.0,7.0,9.0,21.0,26
19325,4.0,7.0,9.0,28.0,35
19326,10.0,7.0,9.0,70.0,88
19327,8.0,7.0,9.0,56.0,71
19328,28.0,7.0,9.0,196.0,247
19329,27.0,7.0,9.0,189.0,238
19330,20.0,7.0,9.0,140.0,176
19331,19.0,7.0,9.0,133.0,168
19332,6.0,7.0,9.0,42.0,53
19333,7.0,7.0,9.0,49.0,62
19334,17.0,7.0,9.0,119.0,150
19335,19.0,7.0,9.0,133.0,168
19336,30.0,7.0,9.0,210.0,251
19337,28.0,7.0,9.0,196.0,234
19338,11.0,7.0,9.0,77.0,92
19339,13.0,7.0,9.0,91.0,109
19340,15.0,7.0,9.0,105.0,126
19341,15.0,7.0,9.0,105.0,126
19342,16.0,7.0,9.0,112.0,118
19343,17.0,7.0,9.0,119.0,125
19344,1.0,7.0,9.0,7.0,7
19345,1.0,7.0,9.0,7.0,7
19346,2.0,7.0,9.0,14.0,16
19347,1.0,7.0,9.0,7.0,8
19348,1.0,7.0,9.0,7.0,7
19349,3.0,7.0,9.0,21.0,22
19350,15.0,7.0,9.0,105.0,111
19351,16.0,7.0,9.0,112.0,118
19352,5.0,7.0,9.0,35.0,43
19353,2.0,7.0,9.0,14.0,17
19354,14.0,7.0,9.0,98.0,121
19355,11.0,7.0,9.0,77.0,95
19356,9.0,7.0,9.0,63.0,78
19357,11.0,7.0,9.0,77.0,95
19358,23.0,7.0,9.0,161.0,199
19359,22.0,7.0,9.0,154.0,190
19360,29.0,7.0,9.0,203.0,251
19361,27.0,7.0,9.0,189.0,233
19362,2.0,7.0,9.0,14.0,15
19363,1.0,7.0,9.0,7.0,7
19364,16.0,7.0,9.0,112.0,118
19365,14.0,7.0,9.0,98.0,103
19366,23.0,7.0,9.0,161.0,170
19367,25.0,7.0,9.0,175.0,185
19368,26.0,7.0,9.0,182.0,204
19369,27.0,7.0,9.0,189.0,211
19370,24.0,7.0,9.0,168.0,188
19371,24.0,7.0,9.0,168.0,188
19372,6.0,7.0,9.0,42.0,47
19373,3.0,7.0,9.0,21.0,23
19374,9.0,7.0,9.0,63.0,70
19375,6.0,7.0,9.0,42.0,47
19376,11.0,7.0,9.0,77.0,86
19377,12.0,7.0,9.0,84.0,94
19378,15.0,7.0,9.0,105.0,117
19379,17.0,7.0,9.0,119.0,133
19380,13.0,7.0,9.0,91.0,102
19381,11.0,7.0,9.0,77.0,86
19382,11.0,7.0,9.0,77.0,86
19383,9.0,7.0,9.0,63.0,70
19384,5.0,7.0,9.0,35.0,39
19385,5.0,7.0,9.0,35.0,39
19386,27.0,7.0,9.0,189.0,211
19387,25.0,7.0,9.0,175.0,196
19388,20.0,7.0,9.0,140.0,157
19389,18.0,7.0,9.0,126.0,141
19390,12.0,7.0,9.0,84.0,94
19391,14.0,7.0,9.0,98.0,110
19392,7.0,7.0,9.0,49.0,55
19393,4.0,7.0,9.0,28.0,31
19394,6.0,7.0,9.0,42.0,45
19395,5.0,7.0,9.0,35.0,38
19396,7.0,7.0,9.0,49.0,53
19397,4.0,7.0,9.0,28.0,30
19398,18.0,7.0,9.0,126.0,136
19399,15.0,7.0,9.0,105.0,113
19400,19.0,7.0,9.0,133.0,133
19401,17.0,7.0,9.0,119.0,119
19402,8.0,7.0,9.0,56.0,56
19403,9.0,7.0,9.0,63.0,63
19404,29.0,7.0,9.0,203.0,256
19405,29.0,7.0,9.0,203.0,256
19406,20.0,7.0,9.0,140.0,176
19407,21.0,7.0,9.0,147.0,185
19408,10.0,7.0,9.0,70.0,88
19409,11.0,7.0,9.0,77.0,97
19410,9.0,7.0,9.0,63.0,79
19411,8.0,7.0,9.0,56.0,71
19412,18.0,7.0,9.0,126.0,159
19413,18.0,7.0,9.0,126.0,159
19414,21.0,7.0,9.0,147.0,185
19415,23.0,7.0,9.0,161.0,203
19416,5.0,7.0,9.0,35.0,44
19417,7.0,7.0,9.0,49.0,62
19418,9.0,7.0,9.0,63.0,79
19419,11.0,7.0,9.0,77.0,97
19420,12.0,7.0,9.0,84.0,106
19421,12.0,7.0,9.0,84.0,106
19422,13.0,7.0,9.0,91.0,101
19423,10.0,7.0,9.0,70.0,77
19424,6.0,7.0,9.0,42.0,47
19425,6.0,7.0,9.0,42.0,47
19426,3.0,7.0,9.0,21.0,23
19427,3.0,7.0,9.0,21.0,23
19428,6.0,7.0,9.0,42.0,47
19429,7.0,7.0,9.0,49.0,55
19430,3.0,7.0,9.0,21.0,23
19431,2.0,7.0,9.0,14.0,15
19432,30.0,7.0,9.0,210.0,232
19433,28.0,7.0,9.0,196.0,217
19434,29.0,7.0,9.0,203.0,224
19435,29.0,7.0,9.0,203.0,224
19436,11.0,7.0,9.0,77.0,85
19437,9.0,7.0,9.0,63.0,70
19438,24.0,7.0,9.0,168.0,168
19439,21.0,7.0,9.0,147.0,147
19440,23.0,7.0,9.0,161.0,178
19441,25.0,7.0,9.0,175.0,194
19442,12.0,7.0,9.0,84.0,93
19443,12.0,7.0,9.0,84.0,93
19444,28.0,7.0,9.0,196.0,197
19445,27.0,7.0,9.0,189.0,190
19446,5.0,7.0,9.0,35.0,35
19447,2.0,7.0,9.0,14.0,14
19448,2.0,7.0,9.0,14.0,15
19449,3.0,7.0,9.0,21.0,23
19450,20.0,7.0,9.0,140.0,155
19451,19.0,7.0,9.0,133.0,147
19452,29.0,7.0,9.0,203.0,224
19453,27.0,7.0,9.0,189.0,209
19454,29.0,7.0,9.0,203.0,224
19455,28.0,7.0,9.0,196.0,217
19456,7.0,7.0,9.0,49.0,54
19457,9.0,7.0,9.0,63.0,70
19458,18.0,7.0,9.0,126.0,159
19459,18.0,7.0,9.0,126.0,159
19460,27.0,7.0,9.0,189.0,238
19461,28.0,7.0,9.0,196.0,247
19462,14.0,7.0,9.0,98.0,123
19463,15.0,7.0,9.0,105.0,132
19464,5.0,7.0,9.0,35.0,44
19465,2.0,7.0,9.0,14.0,18
19466,1.0,7.0,9.0,7.0,7
19467,1.0,7.0,9.0,7.0,7
19468,23.0,7.0,9.0,161.0,161
19469,25.0,7.0,9.0,175.0,176
19470,18.0,7.0,9.0,126.0,159
19471,17.0,7.0,9.0,119.0,150
19472,21.0,7.0,9.0,147.0,185
19473,21.0,7.0,9.0,147.0,185
19474,7.0,7.0,9.0,49.0,62
19475,5.0,7.0,9.0,35.0,44
19476,3.0,7.0,9.0,21.0,26
19477,5.0,7.0,9.0,35.0,44
19478,8.0,7.0,9.0,56.0,71
19479,5.0,7.0,9.0,35.0,44
19480,11.0,7.0,9.0,77.0,97
19481,8.0,7.0,9.0,56.0,71
19482,25.0,7.0,9.0,175.0,185
19483,23.0,7.0,9.0,161.0,170
19484,30.0,7.0,9.0,210.0,211
19485,30.0,7.0,9.0,210.0,211
19486,18.0,7.0,9.0,126.0,126
19487,20.0,7.0,9.0,140.0,140
19488,9.0,7.0,9.0,63.0,63
19489,9.0,7.0,9.0,63.0,63
19490,19.0,7.0,9.0,133.0,147
19491,20.0,7.0,9.0,140.0,155
19492,26.0,7.0,9.0,182.0,192
19493,26.0,7.0,9.0,182.0,192
19494,3.0,7.0,9.0,21.0,25
19495,1.0,7.0,9.0,7.0,8
19496,19.0,7.0,9.0,133.0,159
19497,16.0,7.0,9.0,112.0,134
19498,23.0,7.0,9.0,161.0,193
19499,24.0,7.0,9.0,168.0,201
19500,29.0,7.0,9.0,203.0,206
19501,26.0,7.0,9.0,182.0,185
19502,1.0,7.0,9.0,7.0,7
19503,1.0,7.0,9.0,7.0,7
19504,3.0,7.0,9.0,21.0,23
19505,2.0,7.0,9.0,14.0,15
19506,21.0,7.0,9.0,147.0,155
19507,20.0,7.0,9.0,140.0,148
19508,21.0,7.0,9.0,147.0,163
19509,23.0,7.0,9.0,161.0,178
19510,9.0,7.0,9.0,63.0,70
19511,8.0,7.0,9.0,56.0,62
19512,23.0,7.0,9.0,161.0,199
19513,20.0,7.0,9.0,140.0,173
19514,3.0,7.0,9.0,21.0,24
19515,3.0,7.0,9.0,21.0,24
19516,8.0,7.0,9.0,56.0,59
19517,6.0,7.0,9.0,42.0,44
19518,2.0,7.0,9.0,14.0,15
19519,1.0,7.0,9.0,7.0,7
19520,21.0,7.0,9.0,147.0,155
19521,23.0,7.0,9.0,161.0,170
19522,24.0,7.0,9.0,168.0,212
19523,26.0,7.0,9.0,182.0,229
19524,11.0,7.0,9.0,77.0,97
19525,10.0,7.0,9.0,70.0,88
19526,25.0,7.0,9.0,175.0,221
19527,24.0,7.0,9.0,168.0,212
19528,21.0,7.0,9.0,147.0,185
19529,21.0,7.0,9.0,147.0,185
19530,8.0,7.0,9.0,56.0,71
19531,10.0,7.0,9.0,70.0,88
19532,22.0,7.0,9.0,154.0,194
19533,23.0,7.0,9.0,161.0,203
19534,2.0,7.0,9.0,14.0,18
19535,4.0,7.0,9.0,28.0,35
19536,16.0,7.0,9.0,112.0,141
19537,15.0,7.0,9.0,105.0,132
19538,14.0,7.0,9.0,98.0,123
19539,14.0,7.0,9.0,98.0,123
19540,3.0,7.0,9.0,21.0,23
19541,4.0,7.0,9.0,28.0,31
19542,20.0,7.0,9.0,140.0,142
19543,19.0,7.0,9.0,133.0,135
19544,22.0,7.0,9.0,154.0,172
19545,24.0,7.0,9.0,168.0,188
19546,27.0,7.0,9.0,189.0,199
19547,24.0,7.0,9.0,168.0,177
19548,14.0,7.0,9.0,98.0,103
19549,15.0,7.0,9.0,105.0,111
19550,1.0,7.0,9.0,7.0,8
19551,2.0,7.0,9.0,14.0,16
19552,26.0,7.0,9.0,182.0,204
19553,28.0,7.0,9.0,196.0,219
19554,1.0,7.0,9.0,7.0,7
19555,1.0,7.0,9.0,7.0,7
19556,21.0,7.0,9.0,147.0,185
19557,23.0,7.0,9.0,161.0,203
19558,24.0,7.0,9.0,168.0,212
19559,24.0,7.0,9.0,168.0,212
19560,12.0,7.0,9.0,84.0,106
19561,13.0,7.0,9.0,91.0,115
19562,4.0,7.0,9.0,28.0,35
19563,1.0,7.0,9.0,7.0,9
19564,25.0,7.0,9.0,175.0,221
19565,22.0,7.0,9.0,154.0,194
19566,6.0,7.0,9.0,42.0,47
19567,5.0,7.0,9.0,35.0,39
19568,22.0,7.0,9.0,154.0,172
19569,24.0,7.0,9.0,168.0,188
19570,12.0,7.0,9.0,84.0,94
19571,12.0,7.0,9.0,84.0,94
19572,29.0,7.0,9.0,203.0,224
19573,30.0,7.0,9.0,210.0,232
19574,16.0,7.0,9.0,112.0,112
19575,15.0,7.0,9.0,105.0,105
19576,28.0,7.0,9.0,196.0,197
19577,29.0,7.0,9.0,203.0,204
19578,7.0,7.0,9.0,49.0,62
19579,4.0,7.0,9.0,28.0,35
19580,27.0,7.0,9.0,189.0,238
19581,29.0,7.0,9.0,203.0,256
19582,14.0,7.0,9.0,98.0,123
19583,16.0,7.0,9.0,112.0,141
19584,26.0,7.0,9.0,182.0,229
19585,24.0,7.0,9.0,168.0,212
19586,24.0,7.0,9.0,168.0,212
19587,24.0,7.0,9.0,168.0,212
19588,18.0,7.0,9.0,126.0,159
19589,20.0,7.0,9.0,140.0,176
19590,29.0,7.0,9.0,203.0,256
19591,28.0,7.0,9.0,196.0,247
19592,19.0,7.0,9.0,133.0,168
19593,16.0,7.0,9.0,112.0,141
19594,20.0,7.0,9.0,140.0,176
19595,17.0,7.0,9.0,119.0,150
19596,15.0,7.0,9.0,105.0,132
19597,15.0,7.0,9.0,105.0,132
19598,23.0,7.0,9.0,161.0,203
19599,25.0,7.0,9.0,175.0,221
19600,16.0,7.0,9.0,112.0,141
19601,17.0,7.0,9.0,119.0,150
19602,30.0,7.0,9.0,210.0,265
19603,27.0,7.0,9.0,189.0,238
19604,30.0,7.0,9.0,210.0,265
19605,28.0,7.0,9.0,196.0,247
19606,3.0,7.0,9.0,21.0,26
19607,1.0,7.0,9.0,7.0,9
19608,22.0,7.0,9.0,154.0,194
19609,21.0,7.0,9.0,147.0,185
19610,13.0,7.0,9.0,91.0,115
19611,14.0,7.0,9.0,98.0,123
19612,19.0,7.0,9.0,133.0,169
19613,21.0,7.0,9.0,147.0,187
19614,29.0,7.0,9.0,203.0,243
19615,29.0,7.0,9.0,203.0,243
19616,5.0,7.0,9.0,35.0,43
19617,4.0,7.0,9.0,28.0,35
19618,10.0,7.0,9.0,70.0,86
19619,7.0,7.0,9.0,49.0,60
19620,20.0,7.0,9.0,140.0,173
19621,18.0,7.0,9.0,126.0,156
19622,18.0,7.0,9.0,126.0,156
19623,17.0,7.0,9.0,119.0,147
19624,19.0,7.0,9.0,133.0,164
19625,20.0,7.0,9.0,140.0,173
19626,2.0,7.0,9.0,14.0,17
19627,2.0,7.0,9.0,14.0,17
19628,5.0,7.0,9.0,35.0,43
19629,6.0,7.0,9.0,42.0,52
19630,8.0,7.0,9.0,56.0,69
19631,6.0,7.0,9.0,42.0,52
19632,15.0,7.0,9.0,105.0,130
19633,17.0,7.0,9.0,119.0,147
19634,19.0,7.0,9.0,133.0,159
19635,19.0,7.0,9.0,133.0,159
19636,10.0,7.0,9.0,70.0,78
19637,8.0,7.0,9.0,56.0,63
19638,16.0,7.0,9.0,112.0,125
19639,17.0,7.0,9.0,119.0,133
19640,13.0,7.0,9.0,91.0,102
19641,12.0,7.0,9.0,84.0,94
19642,21.0,7.0,9.0,147.0,164
19643,18.0,7.0,9.0,126.0,141
19644,10.0,7.0,9.0,70.0,71
19645,9.0,7.0,9.0,63.0,64
19646,16.0,7.0,9.0,112.0,114
19647,18.0,7.0,9.0,126.0,128
19648,9.0,7.0,9.0,63.0,64
19649,10.0,7.0,9.0,70.0,71
19650,2.0,7.0,9.0,14.0,18
19651,4.0,7.0,9.0,28.0,35
19652,5.0,7.0,9.0,35.0,44
19653,7.0,7.0,9.0,49.0,62
19654,29.0,7.0,9.0,203.0,256
19655,31.0,7.0,9.0,217.0,273
19656,29.0,7.0,9.0,203.0,256
19657,27.0,7.0,9.0,189.0,238
19658,29.0,7.0,9.0,203.0,256
19659,30.0,7.0,9.0,210.0,265
19660,29.0,7.0,9.0,203.0,256
19661,28.0,7.0,9.0,196.0,247
19662,25.0,7.0,9.0,175.0,176
19663,22.0,7.0,9.0,154.0,154
19664,30.0,7.0,9.0,210.0,211
19665,28.0,7.0,9.0,196.0,197
19666,17.0,7.0,9.0,119.0,119
19667,14.0,7.0,9.0,98.0,98
19668,17.0,7.0,9.0,119.0,150
19669,15.0,7.0,9.0,105.0,132
19670,27.0,7.0,9.0,189.0,238
19671,29.0,7.0,9.0,203.0,256
19672,17.0,7.0,9.0,119.0,150
19673,17.0,7.0,9.0,119.0,150
19674,18.0,7.0,9.0,126.0,139
19675,15.0,7.0,9.0,105.0,116
19676,27.0,7.0,9.0,189.0,209
19677,26.0,7.0,9.0,182.0,201
19678,26.0,7.0,9.0,182.0,201
19679,25.0,7.0,9.0,175.0,194
19680,2.0,7.0,9.0,14.0,16
19681,2.0,7.0,9.0,14.0,16
19682,7.0,7.0,9.0,49.0,49
19683,4.0,7.0,9.0,28.0,28
19684,22.0,7.0,9.0,154.0,154
19685,23.0,7.0,9.0,161.0,161
19686,3.0,7.0,9.0,21.0,26
19687,5.0,7.0,9.0,35.0,44
19688,5.0,7.0,9.0,35.0,44
19689,7.0,7.0,9.0,49.0,62
19690,12.0,7.0,9.0,84.0,106
19691,14.0,7.0,9.0,98.0,123
19692,17.0,7.0,9.0,119.0,119
19693,19.0,7.0,9.0,133.0,133
19694,8.0,7.0,9.0,56.0,56
19695,9.0,7.0,9.0,63.0,63
19696,9.0,7.0,9.0,63.0,63
19697,9.0,7.0,9.0,63.0,63
19698,21.0,7.0,9.0,147.0,185
19699,20.0,7.0,9.0,140.0,176
19700,6.0,7.0,9.0,42.0,53
19701,6.0,7.0,9.0,42.0,53
19702,20.0,7.0,9.0,140.0,176
19703,18.0,7.0,9.0,126.0,159
19704,15.0,7.0,9.0,105.0,132
19705,14.0,7.0,9.0,98.0,123
19706,7.0,7.0,9.0,49.0,62
19707,9.0,7.0,9.0,63.0,79
19708,7.0,7.0,9.0,49.0,62
19709,6.0,7.0,9.0,42.0,53
19710,7.0,7.0,9.0,49.0,62
19711,4.0,7.0,9.0,28.0,36
19712,4.0,7.0,9.0,28.0,36
19713,3.0,7.0,9.0,21.0,27
19714,30.0,7.0,9.0,210.0,259
19715,31.0,7.0,9.0,217.0,268
19716,2.0,7.0,9.0,14.0,17
19717,1.0,7.0,9.0,7.0,9
19718,18.0,7.0,9.0,126.0,156
19719,15.0,7.0,9.0,105.0,130
19720,25.0,7.0,9.0,175.0,216
19721,22.0,7.0,9.0,154.0,190
19722,19.0,7.0,9.0,133.0,164
19723,17.0,7.0,9.0,119.0,147
19724,18.0,7.0,9.0,126.0,133
19725,16.0,7.0,9.0,112.0,118
19726,22.0,7.0,9.0,154.0,190
19727,21.0,7.0,9.0,147.0,181
19728,28.0,7.0,9.0,196.0,242
19729,25.0,7.0,9.0,175.0,216
19730,20.0,7.0,9.0,140.0,173
19731,21.0,7.0,9.0,147.0,181
19732,7.0,7.0,9.0,49.0,60
19733,4.0,7.0,9.0,28.0,35
19734,29.0,7.0,9.0,203.0,214
19735,30.0,7.0,9.0,210.0,221
19736,24.0,7.0,9.0,168.0,201
19737,24.0,7.0,9.0,168.0,201
19738,6.0,7.0,9.0,42.0,41
19739,3.0,7.0,9.0,21.0,21
19740,30.0,7.0,9.0,210.0,221
19741,30.0,7.0,9.0,210.0,221
19742,16.0,7.0,9.0,112.0,134
19743,17.0,7.0,9.0,119.0,142
